TransactionID,Date,ClientID,Industry,ServiceType,ClientRegion,LeadSource,SalesRep,Revenue,Cost,Profit,Year,Month Name,Month Number,Quarter of Year
7615,11/15/2025,CL-3011,E-Commerce,Front-End Development,Ghana,Instagram,Ridwan,19934,11960.4,7973.6,2025,November,11,Q4
7616,1/24/2025,CL-4545,Real Estate,,,Linkedin,,11723,8785,2938,2025,January,1,Q1
7617,3/16/2024,CL-4767,Healthtech,Digital Marketing,Ghana,,Ridwan,21807,13084.2,8722.8,2024,March,3,Q1
7619,10/17/2024,CL-1200,,Website Optimization,South Africa,,Ridwan,2940,11836,-8896,2024,October,10,Q4
7621,4/9/2025,CL-4152,Logistics,Front-End Development,Usa,Linkedin,Chika,23719,13293,10426,2025,April,4,Q2
7623,2/17/2025,CL-4260,E-Commerce,,Kenya,Linkedin,Femi,6565,7323,-758,2025,February,2,Q1
7625,7/3/2025,CL-3789,,,Nigeria,Linkedin,,3947,2602,1345,2025,July,7,Q3
7626,10/27/2025,CL-3289,Fintech,Digital Marketing,Usa,Cold Email,,17092,10255.2,6836.8,2025,October,10,Q4
7627,3/4/2025,CL-3935,Fintech,Graphic Design,Uk,Referral,,17682,4395,13287,2025,March,3,Q1
7629,5/1/2024,CL-4033,Edtech,Frontend Development,Ghana,Cold Email,Ridwan,2018,1210.8,807.2,2024,May,5,Q2
7632,3/7/2024,CL-3598,,Graphic Design,Usa,Linkedin,Femi,5007,7020,-2013,2024,March,3,Q1
7633,10/30/2025,CL-4266,Retail,Front-End Development,Kenya,Google Ads,Tosin,14095,8457,5638,2025,October,10,Q4
7634,2/17/2024,CL-3961,Real Estate,Graphic Design,South Africa,Referral,Amaka,6321,13978,-7657,2024,February,2,Q1
7635,11/2/2024,CL-3991,Logistics,Seo Services,Uk,Instagram,Femi,7588,757,6831,2024,November,11,Q4
7636,12/31/2025,CL-4130,Logistics,Digital Marketing,South Africa,Referral,,12345,4422,7923,2025,December,12,Q4
7638,10/3/2024,CL-1122,Fintech,,Ghana,Linkedin,Femi,14724,8834.4,5889.6,2024,October,10,Q4
7639,4/6/2024,CL-1162,E-Commerce,,South Africa,Linkedin,,15730,9438,6292,2024,April,4,Q2
7641,12/14/2025,CL-3027,E-Commerce,Seo Services,Uk,Referral,Femi,19918,3870,16048,2025,December,12,Q4
7644,4/5/2025,CL-4907,E-Commerce,Graphic Design,Kenya,Instagram,,24323,14593.8,9729.2,2025,April,4,Q2
7645,3/30/2024,CL-4367,,Front-End Development,Nigeria,Instagram,,2884,1730.4,1153.6,2024,March,3,Q1
7646,2/10/2024,CL-1608,E-Commerce,Digital Marketing,Kenya,Cold Email,Chika,16610,4149,12461,2024,February,2,Q1
7649,6/15/2025,CL-3946,Real Estate,Website Optimization,Nigeria,Linkedin,Tosin,14034,6367,7667,2025,June,6,Q2
7650,6/2/2024,CL-4093,Real Estate,Graphic Design,South Africa,Google Ads,Chika,10680,10631,49,2024,June,6,Q2
7652,4/7/2024,CL-3941,Real Estate,Frontend Development,South Africa,Instagram,,2614,2687,-73,2024,April,4,Q2
7653,1/4/2025,CL-4946,,Website Optimization,Uk,Website,Tosin,22218,12722,9496,2025,January,1,Q1
7654,7/10/2024,CL-3020,Real Estate,Website Optimization,South Africa,Cold Email,,12239,13515,-1276,2024,July,7,Q3
7655,3/12/2024,CL-3842,Real Estate,,Ghana,Linkedin,Amaka,14089,8453.4,5635.6,2024,March,3,Q1
7656,6/13/2025,CL-3172,,Graphic Design,Nigeria,Referral,Femi,6590,14563,-7973,2025,June,6,Q2
7657,3/22/2024,CL-2977,Fintech,Website Optimization,Kenya,Website,Amaka,22290,13374,8916,2024,March,3,Q1
7658,12/9/2025,CL-1416,,Digital Marketing,,Linkedin,Tosin,21069,6864,14205,2025,December,12,Q4
7659,3/9/2024,CL-3987,Healthtech,Website Optimization,Ghana,Cold Email,Tosin,4969,8328,-3359,2024,March,3,Q1
7660,2/3/2024,CL-3102,Healthtech,Frontend Development,Usa,Linkedin,,4565,10884,-6319,2024,February,2,Q1
7661,12/11/2024,CL-2373,Fintech,Digital Marketing,Uk,Cold Email,Amaka,24791,14874.6,9916.4,2024,December,12,Q4
7663,5/9/2025,CL-4448,Logistics,Frontend Development,,Linkedin,Ridwan,21443,12865.8,8577.2,2025,May,5,Q2
7664,7/11/2025,CL-2359,,Frontend Development,Kenya,,Tosin,4151,2490.6,1660.4,2025,July,7,Q3
7665,1/24/2024,CL-3226,,Frontend Development,Ghana,Referral,Ridwan,14839,13574,1265,2024,January,1,Q1
7666,6/26/2025,CL-2151,Healthtech,Front-End Development,Kenya,Instagram,Femi,12274,8167,4107,2025,June,6,Q2
7667,7/29/2024,CL-4058,E-Commerce,Graphic Design,Uk,Linkedin,Amaka,12353,9822,2531,2024,July,7,Q3
7668,9/20/2025,CL-2507,Logistics,Frontend Development,Uk,Referral,Femi,22130,13278,8852,2025,September,9,Q3
7669,3/29/2025,CL-2785,,,Ghana,Linkedin,Tosin,2943,9357,-6414,2025,March,3,Q1
7670,12/12/2025,CL-2992,Edtech,Digital Marketing,Uk,Website,,12749,7649.4,5099.6,2025,December,12,Q4
7671,3/21/2024,CL-3914,Logistics,Graphic Design,Kenya,Google Ads,Amaka,9137,7607,1530,2024,March,3,Q1
7672,1/12/2024,CL-4401,Healthtech,Digital Marketing,Uk,Website,Amaka,4548,907,3641,2024,January,1,Q1
7674,12/16/2024,CL-3729,Fintech,Backend Development,Nigeria,Referral,Tosin,11097,4795,6302,2024,December,12,Q4
7676,8/20/2025,CL-1098,Retail,Seo Services,,Linkedin,Ridwan,4081,10867,-6786,2025,August,8,Q3
7677,6/9/2024,CL-4014,E-Commerce,Graphic Design,Uk,Google Ads,Amaka,10038,4300,5738,2024,June,6,Q2
7679,6/18/2024,CL-3565,,Seo Services,,Linkedin,Chika,15432,10938,4494,2024,June,6,Q2
7680,9/9/2024,CL-2294,Retail,Backend Development,Ghana,Instagram,Chika,22038,3481,18557,2024,September,9,Q3
7683,10/22/2024,CL-3984,E-Commerce,Digital Marketing,Usa,Google Ads,Tosin,13784,5436,8348,2024,October,10,Q4
7685,8/11/2024,CL-1906,Healthtech,Digital Marketing,Kenya,Linkedin,Amaka,6418,3850.8,2567.2,2024,August,8,Q3
7687,1/29/2025,CL-4852,E-Commerce,Seo Services,,,Ridwan,25750,10781,14969,2025,January,1,Q1
7688,9/28/2024,CL-4841,,Front-End Development,Nigeria,Cold Email,Chika,15780,9468,6312,2024,September,9,Q3
7689,5/15/2025,CL-1588,Healthtech,Website Optimization,,Referral,,7061,8283,-1222,2025,May,5,Q2
7690,2/18/2024,CL-2844,E-Commerce,Backend Development,,Cold Email,,14207,5132,9075,2024,February,2,Q1
7692,8/2/2025,,Logistics,Frontend Development,Ghana,Cold Email,Chika,23386,2916,20470,2025,August,8,Q3
7693,9/5/2024,CL-1389,Fintech,Front-End Development,South Africa,Linkedin,,20953,2199,18754,2024,September,9,Q3
7695,7/13/2024,,Edtech,Front-End Development,Uk,Website,Femi,12433,7459.8,4973.2,2024,July,7,Q3
7696,4/23/2024,CL-2606,Edtech,Front-End Development,Kenya,Website,,15541,9496,6045,2024,April,4,Q2
7697,8/21/2025,,Retail,Digital Marketing,Uk,Instagram,Tosin,23026,11607,11419,2025,August,8,Q3
7698,2/12/2025,CL-1874,,Frontend Development,Ghana,Google Ads,Amaka,7004,10755,-3751,2025,February,2,Q1
7699,7/11/2025,CL-2867,Logistics,Digital Marketing,Ghana,,Amaka,17872,10723.2,7148.8,2025,July,7,Q3
7700,1/21/2025,CL-3436,Retail,Front-End Development,Uk,Google Ads,Zainab,4824,9950,-5126,2025,January,1,Q1
7702,10/22/2025,CL-4663,Retail,Front-End Development,South Africa,Google Ads,Chika,20869,12521.4,8347.6,2025,October,10,Q4
7703,4/19/2024,CL-1166,Fintech,,Uk,Linkedin,Ridwan,10194,5107,5087,2024,April,4,Q2
7704,3/17/2024,CL-4677,,Graphic Design,Nigeria,Google Ads,Tosin,4289,9095,-4806,2024,March,3,Q1
7705,12/5/2025,CL-2712,,Seo Services,South Africa,Cold Email,,7434,11611,-4177,2025,December,12,Q4
7706,3/16/2025,CL-1045,,,Usa,Website,Amaka,23335,3011,20324,2025,March,3,Q1
7707,5/24/2025,CL-2021,,Graphic Design,Kenya,Linkedin,Femi,19411,10572,8839,2025,May,5,Q2
7708,4/21/2024,CL-4575,Retail,Front-End Development,,Cold Email,Chika,13996,12182,1814,2024,April,4,Q2
7709,6/8/2025,CL-2150,Real Estate,Website Optimization,Uk,,Tosin,20221,6399,13822,2025,June,6,Q2
7710,12/19/2025,CL-1076,Fintech,Graphic Design,Uk,Google Ads,Zainab,1571,8336,-6765,2025,December,12,Q4
7711,6/29/2025,CL-3696,Fintech,Graphic Design,Nigeria,,,21964,13178.4,8785.6,2025,June,6,Q2
7713,1/23/2024,CL-1467,,Frontend Development,South Africa,Referral,Ridwan,5574,684,4890,2024,January,1,Q1
7715,8/22/2024,CL-4831,Fintech,Backend Development,Uk,,Amaka,4861,8595,-3734,2024,August,8,Q3
7716,5/31/2025,CL-3649,Edtech,Digital Marketing,Usa,Website,Zainab,23679,12034,11645,2025,May,5,Q2
7717,9/24/2024,CL-1257,Logistics,Graphic Design,Ghana,Linkedin,Femi,6938,10244,-3306,2024,September,9,Q3
7718,12/26/2025,CL-4083,Logistics,Frontend Development,Ghana,Instagram,Ridwan,3779,3681,98,2025,December,12,Q4
7721,1/13/2024,CL-2876,,Digital Marketing,Usa,,Ridwan,9984,5990.4,3993.6,2024,January,1,Q1
7723,9/16/2024,CL-2440,Logistics,Seo Services,Kenya,,Ridwan,19390,11634,7756,2024,September,9,Q3
7724,7/29/2025,CL-1482,E-Commerce,Graphic Design,,Linkedin,,17794,10676.4,7117.6,2025,July,7,Q3
7726,2/26/2024,CL-3178,Real Estate,Website Optimization,Nigeria,Cold Email,,10341,6204.6,4136.4,2024,February,2,Q1
7727,9/3/2025,CL-1050,Logistics,Seo Services,Ghana,,Ridwan,20979,12587.4,8391.6,2025,September,9,Q3
7728,4/14/2025,CL-2652,Fintech,,Uk,Instagram,Tosin,10830,8975,1855,2025,April,4,Q2
7731,8/4/2025,CL-1643,Real Estate,Frontend Development,Nigeria,Linkedin,,17705,10623,7082,2025,August,8,Q3
7732,10/25/2024,CL-3951,Healthtech,Frontend Development,Ghana,Linkedin,Femi,4347,2608.2,1738.8,2024,October,10,Q4
7733,9/13/2025,CL-1321,Retail,Seo Services,Ghana,Instagram,Zainab,15885,1619,14266,2025,September,9,Q3
7734,5/25/2025,CL-2208,Logistics,Frontend Development,Nigeria,Linkedin,Tosin,4236,2541.6,1694.4,2025,May,5,Q2
7735,7/25/2024,CL-1461,Edtech,Front-End Development,Uk,Cold Email,Zainab,10081,10120,-39,2024,July,7,Q3
7736,1/2/2025,,Edtech,Digital Marketing,Kenya,Linkedin,Ridwan,5650,3390,2260,2025,January,1,Q1
7738,11/23/2024,CL-4587,,Website Optimization,Nigeria,Website,Femi,7191,5716,1475,2024,November,11,Q4
7739,2/8/2025,CL-4345,Real Estate,,Usa,Instagram,,18436,11061.6,7374.4,2025,February,2,Q1
7741,7/2/2025,CL-1274,,Backend Development,Usa,,Chika,19091,11454.6,7636.4,2025,July,7,Q3
7743,2/14/2024,CL-3511,Logistics,Front-End Development,Nigeria,Instagram,Ridwan,7464,4478.4,2985.6,2024,February,2,Q1
7744,8/11/2024,CL-4441,,Digital Marketing,Nigeria,Cold Email,Ridwan,23479,1546,21933,2024,August,8,Q3
7746,10/11/2025,CL-2207,Healthtech,Frontend Development,Nigeria,Cold Email,,14046,8427.6,5618.4,2025,October,10,Q4
7749,12/15/2025,CL-4934,Logistics,Frontend Development,Nigeria,Instagram,Chika,18431,1553,16878,2025,December,12,Q4
7750,10/1/2024,CL-3906,Retail,Website Optimization,Nigeria,Instagram,Amaka,15552,11669,3883,2024,October,10,Q4
7751,4/23/2024,CL-3580,,Front-End Development,Usa,Google Ads,Ridwan,19864,11918.4,7945.6,2024,April,4,Q2
7753,7/30/2024,CL-1317,E-Commerce,,Usa,Google Ads,,23898,8510,15388,2024,July,7,Q3
7755,8/25/2025,CL-4894,E-Commerce,Graphic Design,Kenya,Website,Tosin,11256,7697,3559,2025,August,8,Q3
7757,2/10/2025,CL-1588,Real Estate,Backend Development,Usa,Cold Email,,14389,8633.4,5755.6,2025,February,2,Q1
7760,5/29/2024,CL-1105,,,,Google Ads,Amaka,3488,7350,-3862,2024,May,5,Q2
7761,5/1/2024,CL-3108,Edtech,,Nigeria,Instagram,Femi,5514,10720,-5206,2024,May,5,Q2
7764,9/3/2024,CL-2156,Logistics,,Usa,Google Ads,Ridwan,5100,891,4209,2024,September,9,Q3
7766,5/10/2025,CL-4573,E-Commerce,Frontend Development,,Website,Tosin,8519,5111.4,3407.6,2025,May,5,Q2
7767,6/4/2025,CL-4170,Real Estate,Graphic Design,South Africa,Cold Email,Ridwan,25953,12974,12979,2025,June,6,Q2
7768,6/4/2025,CL-1203,E-Commerce,Seo Services,Uk,,,18057,13328,4729,2025,June,6,Q2
7769,9/26/2025,CL-1458,Retail,Backend Development,Nigeria,Cold Email,Amaka,4032,6004,-1972,2025,September,9,Q3
7770,5/10/2025,CL-1586,,Digital Marketing,,Cold Email,Ridwan,12857,11230,1627,2025,May,5,Q2
7771,11/23/2025,CL-4403,Fintech,Front-End Development,Nigeria,Instagram,,16963,10177.8,6785.2,2025,November,11,Q4
7772,5/28/2025,CL-2768,Fintech,Digital Marketing,Kenya,Website,Femi,18113,13785,4328,2025,May,5,Q2
7773,10/12/2024,CL-1293,,Graphic Design,South Africa,Instagram,Tosin,4596,11297,-6701,2024,October,10,Q4
7774,5/5/2024,CL-1540,Retail,Digital Marketing,Nigeria,Referral,Amaka,14662,6942,7720,2024,May,5,Q2
7775,8/31/2024,CL-1694,,Backend Development,,Linkedin,Chika,4384,5628,-1244,2024,August,8,Q3
7776,6/21/2024,CL-3338,Real Estate,Front-End Development,Ghana,Linkedin,Amaka,27852,7967,19885,2024,June,6,Q2
7777,3/29/2024,CL-4406,Edtech,,Uk,Cold Email,Amaka,20247,13344,6903,2024,March,3,Q1
7778,12/5/2024,CL-2896,,Digital Marketing,Uk,Referral,Zainab,10345,3914,6431,2024,December,12,Q4
7779,1/4/2024,CL-4818,Real Estate,Website Optimization,,,Chika,9945,5111,4834,2024,January,1,Q1
7781,11/28/2024,CL-2144,,Website Optimization,Uk,Instagram,Femi,4015,9848,-5833,2024,November,11,Q4
7783,5/17/2025,CL-3537,Healthtech,Website Optimization,,Linkedin,Chika,10245,11026,-781,2025,May,5,Q2
7785,1/23/2025,CL-3328,E-Commerce,Graphic Design,,Instagram,Amaka,2029,1217.4,811.6,2025,January,1,Q1
7786,5/31/2025,CL-4772,Edtech,Graphic Design,Kenya,Linkedin,,1552,14204,-12652,2025,May,5,Q2
7787,11/5/2025,,,Front-End Development,Uk,Referral,,12649,6119,6530,2025,November,11,Q4
7788,4/29/2024,CL-3944,,Digital Marketing,Uk,Referral,Amaka,24664,695,23969,2024,April,4,Q2
7789,4/3/2025,CL-1025,E-Commerce,,,Website,Chika,28679,9746,18933,2025,April,4,Q2
7790,3/29/2024,CL-2595,,Digital Marketing,Uk,Referral,Zainab,4915,2949,1966,2024,March,3,Q1
7791,7/17/2024,,,Seo Services,Nigeria,Instagram,Femi,23239,2912,20327,2024,July,7,Q3
7792,8/19/2025,CL-3796,Logistics,Digital Marketing,Usa,Cold Email,Ridwan,10140,6084,4056,2025,August,8,Q3
7794,7/6/2024,CL-3716,Edtech,Website Optimization,South Africa,Referral,Tosin,5800,3480,2320,2024,July,7,Q3
7796,7/10/2024,CL-4734,Edtech,Seo Services,Kenya,Google Ads,Chika,10260,10154,106,2024,July,7,Q3
7797,6/13/2024,CL-4542,Fintech,Website Optimization,Kenya,Website,Femi,23060,1175,21885,2024,June,6,Q2
7798,4/6/2025,CL-4364,Healthtech,Digital Marketing,Kenya,Referral,Amaka,14188,8512.8,5675.2,2025,April,4,Q2
7800,1/9/2025,CL-2679,Fintech,Digital Marketing,,,Ridwan,2131,2939,-808,2025,January,1,Q1
7801,8/28/2024,CL-4192,Retail,Graphic Design,South Africa,Cold Email,,19717,11830.2,7886.8,2024,August,8,Q3
7802,10/18/2024,CL-2390,Healthtech,,Usa,Cold Email,Tosin,3608,2876,732,2024,October,10,Q4
7803,3/31/2024,CL-2004,Healthtech,Digital Marketing,Usa,Instagram,Amaka,2463,5625,-3162,2024,March,3,Q1
7804,5/6/2025,CL-2404,Logistics,Graphic Design,Nigeria,Referral,Chika,5979,3587.4,2391.6,2025,May,5,Q2
7805,3/17/2025,CL-1959,Logistics,Seo Services,South Africa,,Amaka,12298,5299,6999,2025,March,3,Q1
7806,4/6/2024,CL-2681,Retail,Digital Marketing,Ghana,Linkedin,,20537,5466,15071,2024,April,4,Q2
7807,10/16/2025,CL-4268,Logistics,Seo Services,Nigeria,Linkedin,Ridwan,4128,2476.8,1651.2,2025,October,10,Q4
7808,2/10/2024,CL-2117,Healthtech,Digital Marketing,Nigeria,,Femi,5393,3273,2120,2024,February,2,Q1
7809,6/12/2024,CL-1337,Healthtech,Website Optimization,Nigeria,Referral,Tosin,5529,4370,1159,2024,June,6,Q2
7811,9/16/2024,CL-4099,Logistics,,Ghana,Referral,,10555,4028,6527,2024,September,9,Q3
7812,8/20/2024,CL-3716,Retail,Frontend Development,Nigeria,Instagram,,16626,8139,8487,2024,August,8,Q3
7813,9/7/2024,CL-3798,Healthtech,Digital Marketing,Kenya,Linkedin,Tosin,20693,12415.8,8277.2,2024,September,9,Q3
7814,2/3/2024,CL-4866,Fintech,Graphic Design,Nigeria,Linkedin,Tosin,22356,9179,13177,2024,February,2,Q1
7815,11/18/2025,CL-4459,Retail,Website Optimization,Kenya,Website,Amaka,16711,6823,9888,2025,November,11,Q4
7817,7/6/2024,CL-2037,,Backend Development,Usa,Linkedin,Tosin,15973,7996,7977,2024,July,7,Q3
7819,11/20/2024,CL-2447,Healthtech,Front-End Development,Usa,Linkedin,Ridwan,12779,13540,-761,2024,November,11,Q4
7820,1/8/2025,CL-1083,E-Commerce,Website Optimization,South Africa,Referral,Chika,3832,2299.2,1532.8,2025,January,1,Q1
7821,11/6/2024,CL-2299,,Backend Development,Uk,Website,Femi,2029,12524,-10495,2024,November,11,Q4
7822,5/18/2025,CL-2547,Logistics,Digital Marketing,Uk,Website,Chika,4217,5798,-1581,2025,May,5,Q2
7827,7/30/2025,CL-4644,Edtech,Front-End Development,Nigeria,Linkedin,Chika,6610,3966,2644,2025,July,7,Q3
7828,3/28/2024,CL-2074,Logistics,Digital Marketing,Kenya,Linkedin,Femi,3806,9828,-6022,2024,March,3,Q1
7829,12/28/2024,CL-2503,,Front-End Development,Nigeria,Website,,12665,7599,5066,2024,December,12,Q4
7831,8/8/2024,CL-3210,,Seo Services,Ghana,Instagram,Ridwan,23784,1206,22578,2024,August,8,Q3
7833,5/12/2024,CL-4465,Logistics,,Usa,Website,Amaka,29138,2692,26446,2024,May,5,Q2
7835,5/15/2024,CL-2475,Logistics,Graphic Design,Kenya,Google Ads,Amaka,8743,5245.8,3497.2,2024,May,5,Q2
7837,11/8/2025,,Logistics,Website Optimization,Kenya,Instagram,Ridwan,11302,6781.2,4520.8,2025,November,11,Q4
7838,12/9/2024,,Fintech,Digital Marketing,Ghana,,,16936,13157,3779,2024,December,12,Q4
7840,2/20/2024,,Edtech,Graphic Design,South Africa,Linkedin,Zainab,15164,14342,822,2024,February,2,Q1
7843,5/4/2024,CL-2214,,Seo Services,Uk,Referral,Zainab,10208,13164,-2956,2024,May,5,Q2
7844,12/26/2024,CL-1347,Fintech,Front-End Development,South Africa,Linkedin,,14234,7054,7180,2024,December,12,Q4
7846,12/14/2024,CL-1912,,Digital Marketing,Nigeria,Cold Email,,5087,14593,-9506,2024,December,12,Q4
7847,6/8/2024,,Real Estate,Digital Marketing,South Africa,Linkedin,,2174,1304.4,869.6,2024,June,6,Q2
7848,4/12/2024,CL-3618,Healthtech,Digital Marketing,,Google Ads,Amaka,12410,7446,4964,2024,April,4,Q2
7849,4/7/2025,CL-4955,Real Estate,Digital Marketing,Usa,Instagram,Ridwan,11043,6625.8,4417.2,2025,April,4,Q2
7850,1/16/2024,CL-3370,Real Estate,Digital Marketing,Uk,Website,Femi,19910,11268,8642,2024,January,1,Q1
7851,12/4/2024,CL-3568,Retail,Website Optimization,Nigeria,Website,,18454,11072.4,7381.6,2024,December,12,Q4
7852,11/6/2025,CL-2988,Retail,Digital Marketing,Nigeria,Instagram,Zainab,10612,1776,8836,2025,November,11,Q4
7853,11/28/2024,CL-4788,Edtech,Digital Marketing,Nigeria,,Amaka,17219,10092,7127,2024,November,11,Q4
7854,12/20/2025,CL-3357,Retail,Graphic Design,Nigeria,Referral,Chika,16207,14035,2172,2025,December,12,Q4
7856,5/10/2025,CL-4927,Edtech,Website Optimization,Nigeria,Linkedin,Ridwan,7178,13288,-6110,2025,May,5,Q2
7857,1/26/2024,CL-3834,Retail,Seo Services,Kenya,Referral,Tosin,11947,9505,2442,2024,January,1,Q1
7858,12/5/2024,CL-2090,Retail,Seo Services,Nigeria,Cold Email,Chika,14534,8720.4,5813.6,2024,December,12,Q4
7859,6/4/2024,CL-2835,Edtech,Seo Services,Ghana,Linkedin,Zainab,1901,1140.6,760.4,2024,June,6,Q2
7860,9/13/2024,CL-2074,Real Estate,Seo Services,Kenya,Instagram,,7852,10692,-2840,2024,September,9,Q3
7861,12/15/2024,,,Frontend Development,,Instagram,Ridwan,1150,14567,-13417,2024,December,12,Q4
7862,12/19/2025,CL-1815,Edtech,Backend Development,Nigeria,,Amaka,8692,13442,-4750,2025,December,12,Q4
7864,11/11/2024,CL-4247,Edtech,Front-End Development,Nigeria,,,15731,6010,9721,2024,November,11,Q4
7865,7/22/2025,CL-1837,,Digital Marketing,Nigeria,Referral,,23776,11602,12174,2025,July,7,Q3
7866,7/14/2025,CL-4832,Logistics,Front-End Development,Usa,Linkedin,Tosin,5712,11429,-5717,2025,July,7,Q3
7867,1/5/2025,CL-3819,Logistics,Digital Marketing,Ghana,Referral,Femi,22033,12637,9396,2025,January,1,Q1
7868,5/30/2025,CL-4762,Real Estate,,South Africa,Linkedin,Ridwan,7614,12325,-4711,2025,May,5,Q2
7869,6/18/2024,CL-3452,E-Commerce,Front-End Development,Usa,Website,Chika,17928,634,17294,2024,June,6,Q2
7871,6/10/2024,CL-3117,,,Uk,Instagram,Tosin,6295,3777,2518,2024,June,6,Q2
7873,9/22/2025,CL-4932,Real Estate,Frontend Development,South Africa,,Tosin,14983,5164,9819,2025,September,9,Q3
7874,2/14/2025,CL-1465,Fintech,Digital Marketing,Nigeria,Instagram,Ridwan,1630,978,652,2025,February,2,Q1
7875,8/20/2024,CL-3536,Retail,Digital Marketing,,Google Ads,Chika,11226,1297,9929,2024,August,8,Q3
7876,9/20/2025,CL-4234,,Front-End Development,,Cold Email,Chika,14899,8939.4,5959.6,2025,September,9,Q3
7877,11/24/2024,CL-1780,Fintech,Digital Marketing,Nigeria,Instagram,Ridwan,4030,7351,-3321,2024,November,11,Q4
7878,10/15/2024,CL-2061,Logistics,Front-End Development,South Africa,Website,Femi,10093,13414,-3321,2024,October,10,Q4
7880,2/28/2024,CL-2862,Logistics,,South Africa,Google Ads,Amaka,23196,5850,17346,2024,February,2,Q1
7882,7/16/2025,CL-4611,Fintech,Graphic Design,Nigeria,Website,Femi,10983,6589.8,4393.2,2025,July,7,Q3
7884,12/8/2024,CL-2840,Logistics,Seo Services,,Linkedin,Chika,1805,2005,-200,2024,December,12,Q4
7885,11/28/2024,CL-1407,Retail,Seo Services,Nigeria,Referral,Chika,25738,10859,14879,2024,November,11,Q4
7886,7/14/2024,CL-2922,E-Commerce,Graphic Design,Nigeria,Google Ads,Amaka,7105,4707,2398,2024,July,7,Q3
7888,4/6/2024,CL-1678,Retail,Digital Marketing,,Google Ads,Zainab,2323,10062,-7739,2024,April,4,Q2
7889,1/29/2025,CL-1978,,Digital Marketing,Ghana,Referral,Amaka,18182,8638,9544,2025,January,1,Q1
7890,6/2/2024,CL-2478,,Front-End Development,South Africa,Linkedin,Tosin,11573,6943.8,4629.2,2024,June,6,Q2
7891,10/21/2025,CL-4845,Logistics,Website Optimization,Nigeria,,Amaka,13388,8032.8,5355.2,2025,October,10,Q4
7895,12/29/2025,CL-2659,Edtech,Frontend Development,Nigeria,Referral,Ridwan,2455,10758,-8303,2025,December,12,Q4
7896,9/14/2024,CL-3054,Edtech,Backend Development,Usa,Referral,Tosin,17687,4721,12966,2024,September,9,Q3
7897,7/14/2025,CL-2819,,Digital Marketing,Nigeria,Linkedin,Chika,20516,12309.6,8206.4,2025,July,7,Q3
7898,4/25/2024,CL-1005,,Frontend Development,South Africa,Website,Femi,2543,10439,-7896,2024,April,4,Q2
7899,10/2/2024,CL-2550,Retail,Graphic Design,Usa,Referral,Femi,5145,14055,-8910,2024,October,10,Q4
7900,1/5/2025,CL-4519,,Graphic Design,Nigeria,Linkedin,Femi,9714,5828.4,3885.6,2025,January,1,Q1
7901,2/2/2024,CL-1081,,Seo Services,Nigeria,Referral,,3825,8603,-4778,2024,February,2,Q1
7902,3/10/2024,CL-1978,Fintech,Digital Marketing,Nigeria,Referral,,20977,11008,9969,2024,March,3,Q1
7906,5/14/2025,CL-4071,Real Estate,Front-End Development,Nigeria,Referral,,23726,14235.6,9490.4,2025,May,5,Q2
7907,6/18/2025,CL-1222,,Front-End Development,South Africa,Linkedin,Chika,14134,8480.4,5653.6,2025,June,6,Q2
7908,11/21/2025,CL-2916,Fintech,Digital Marketing,Usa,Google Ads,Amaka,9059,1134,7925,2025,November,11,Q4
7909,3/4/2025,CL-4453,Edtech,Seo Services,,Referral,Femi,9029,7183,1846,2025,March,3,Q1
7910,12/6/2024,CL-3110,,Seo Services,Usa,Linkedin,,13955,8989,4966,2024,December,12,Q4
7914,12/25/2024,CL-2651,Retail,Graphic Design,Usa,Referral,,8272,4963.2,3308.8,2024,December,12,Q4
7915,8/21/2025,CL-1951,,Backend Development,Usa,Instagram,Ridwan,6239,8751,-2512,2025,August,8,Q3
7917,8/11/2025,CL-2346,,Front-End Development,Uk,Linkedin,Ridwan,7457,4474.2,2982.8,2025,August,8,Q3
7918,9/14/2024,CL-2577,Logistics,Seo Services,South Africa,Website,Zainab,15187,12855,2332,2024,September,9,Q3
